3.7778, 0.0000, 3.2606, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
3.7778, 1.0741, 4.0137, 3.0000, 0.0000, 1.0247, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
6.6667, 1.1728, 5.3663, 3.0000, 1.0000, 1.2840, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 3.0000, 1 ;
4.2222, 1.0988, 5.3155, 2.0000, 3.0000, 2.0864, 0.0000, 0.0000, 0.0000, 0.0000, 5.0000, 0.0000, 1.0000, 2 ;
11.7778, 1.5802, 8.7298, 2.0123, 1.0000, 1.0988, 0.0000, 1.0000, 0.0000, 0.0000, 4.0000, 0.0000, 7.0000, 5 ;
24.3333, 0.0000, 11.7133, 5.1358, 2.0000, 1.0617, 0.0000, 2.0000, 1.0000, 0.0000, 3.0000, 0.0000, 19.0000, 6 ;
4.4444, 0.0000, 2.6392, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
3.7778, 1.0000, 3.0123, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
3.5556, 1.0000, 4.1756, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
4.0000, 0.0000, 2.8134, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
11.3333, 0.0000, 8.6228, 1.0494, 2.0000, 4.2840, 0.0000, 0.0000, 0.0000, 0.0000, 3.0000, 0.0000, 6.0000, 3 ;
3.1111, 0.0000, 4.5857, 1.3086, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
4.4444, 0.0000, 1.9053, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
3.5556, 0.0000, 1.8587, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
5.3333, 1.3580, 5.9218, 3.0123, 2.0000, 2.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 2.0000, 2 ;
4.7778, 1.1111, 5.2250, 2.0741, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1 ;
3.3333, 2.0617, 3.4184, 0.0000, 0.0000, 3.0988, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
4.8889, 0.0000, 5.5638, 0.0000, 1.0000, 1.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 2.0000, 1 ;
3.5556, 4.1235, 2.9767, 5.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 2 ;
5.3333, 1.3210, 3.2510, 1.0247, 1.0000, 3.0370, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 3.0000, 1 ;
14.4445, 5.7531, 15.5473, 1.1111, 1.0000, 2.4444, 0.0000, 1.0000, 0.0000, 1.0000, 2.0000, 0.0000, 15.0000, 6 ;
